generation,member,obs,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
6,gen=6_member=1235_pso,36.5344,156,-999,4930.07,4930.07,1,-999
6,gen=6_member=1237_pso,0.235887,2,-999,17019.4,17019.4,1,-999
6,gen=6_member=1239_pso,14.6339,122,-999,9639.21,9639.21,1,-999
6,gen=6_member=1241_pso,1.13661,21,-999,16810.4,16810.4,1,-999
6,gen=6_member=1243_pso,0.483965,13,-999,16942.4,16942.4,1,-999
6,gen=6_member=1245_pso,111.598,168,-999,2992.02,2992.02,1,-999
6,gen=6_member=1249_pso,25.6133,148,-999,6142.15,6142.15,1,-999
6,gen=6_member=1251_pso,61.7325,162,-999,3979.03,3979.03,1,-999
6,gen=6_member=1253_pso,3.21256,44,-999,16074.4,16074.4,1,-999
6,gen=6_member=1255_pso,78.106,165,-999,3490.02,3490.02,1,-999
6,gen=6_member=1257_pso,123.872,169,-999,2824.01,2824.01,1,-999
6,gen=6_member=1259_pso,29.7528,150,-999,5845.11,5845.11,1,-999
6,gen=6_member=1261_pso,0.234119,1,-999,17020.4,17020.4,1,-999
6,gen=6_member=1263_pso,35.3239,155,-999,5085.08,5085.08,1,-999
6,gen=6_member=1265_pso,51.3676,159,-999,4459.04,4459.04,1,-999
6,gen=6_member=1267_pso,2231.02,185,-999,0.000479101,0.000479101,1,-999
6,gen=6_member=1269_pso,9.46894,98,-999,12267.4,12267.4,1,-999
6,gen=6_member=1271_pso,10.5951,108,-999,11242.4,11242.4,1,-999
6,gen=6_member=1273_pso,5.45989,66,-999,14875.4,14875.4,1,-999
6,gen=6_member=1275_pso,3.15624,43,-999,16117.4,16117.4,1,-999
6,gen=6_member=1277_pso,32.3868,152,-999,5544.09,5544.09,1,-999
6,gen=6_member=1279_pso,32.3508,151,-999,5695.09,5695.09,1,-999
6,gen=6_member=1281_pso,12.8986,118,-999,10117.2,10117.2,1,-999
6,gen=6_member=1283_pso,99.9376,166,-999,3325.02,3325.02,1,-999
6,gen=6_member=1285_pso,44.7545,158,-999,4617.05,4617.05,1,-999
6,gen=6_member=1287_pso,2.16204,32,-999,16524.4,16524.4,1,-999
6,gen=6_member=1289_pso,456.754,179,-999,1089,1089,1,-999
6,gen=6_member=1291_pso,233.426,177,-999,1444.01,1444.01,1,-999
6,gen=6_member=1293_pso,5.64147,68,-999,14742.4,14742.4,1,-999
6,gen=6_member=1295_pso,698.4,182,-999,549.002,549.002,1,-999
6,gen=6_member=1297_pso,202.568,175,-999,1795.01,1795.01,1,-999
6,gen=6_member=1299_pso,5.71602,69,-999,14674.4,14674.4,1,-999
6,gen=5_member=941_pso,0.236278,3,-999,17017.4,17017.4,1,-999
6,gen=2_member=479_pso,0.238439,5,-999,17010.4,17010.4,1,-999
6,gen=3_member=677_pso,0.256885,7,-999,16999.4,16999.4,1,-999
6,gen=4_member=731_pso,0.285992,9,-999,16984.4,16984.4,1,-999
6,gen=3_member=577_pso,0.331554,10,-999,16975.5,16975.5,1,-999
6,gen=3_member=531_pso,0.343467,11,-999,16965.5,16965.5,1,-999
6,gen=2_member=307_pso,0.526017,14,-999,16929.4,16929.4,1,-999
6,gen=4_member=735_pso,0.677478,15,-999,16915.4,16915.4,1,-999
6,gen=1_member=133_pso,0.8865,16,-999,16900.4,16900.4,1,-999
6,gen=3_member=589_pso,0.919346,18,-999,16867.4,16867.4,1,-999
6,gen=4_member=803_pso,0.988066,20,-999,16830.4,16830.4,1,-999
6,gen=2_member=461_pso,1.14423,22,-999,16789.4,16789.4,1,-999
6,gen=1_member=187_pso,1.25734,23,-999,16767.4,16767.4,1,-999
6,gen=3_member=679_pso,1.32856,24,-999,16744.4,16744.4,1,-999
6,gen=5_member=965_pso,1.38099,25,-999,16720.4,16720.4,1,-999
6,gen=5_member=1039_pso,1.42546,26,-999,16695.4,16695.4,1,-999
6,gen=3_member=563_pso,1.59326,27,-999,16669.4,16669.4,1,-999
6,gen=5_member=1019_pso,1.79941,28,-999,16642.4,16642.4,1,-999
6,gen=4_member=727_pso,2.07319,30,-999,16585.4,16585.4,1,-999
6,gen=0_member=66,2.07701,31,-999,16555.4,16555.4,1,-999
6,gen=5_member=1013_pso,2.17046,33,-999,16492.4,16492.4,1,-999
6,gen=2_member=415_pso,2.18044,34,-999,16459.4,16459.4,1,-999
6,gen=4_member=893_pso,2.26849,36,-999,16390.4,16390.4,1,-999
6,gen=0_member=36,2.27791,37,-999,16354.4,16354.4,1,-999
6,gen=5_member=905_pso,2.46814,40,-999,16240.4,16240.4,1,-999
6,gen=5_member=1053_pso,3.11367,41,-999,16200.4,16200.4,1,-999
6,gen=3_member=517_pso,3.13087,42,-999,16159.4,16159.4,1,-999
6,gen=5_member=963_pso,3.36564,45,-999,16030.4,16030.4,1,-999
6,gen=5_member=901_pso,3.59666,48,-999,15892.4,15892.4,1,-999
6,gen=5_member=1075_pso,3.68586,50,-999,15795.4,15795.4,1,-999
6,gen=4_member=809_pso,3.76762,51,-999,15745.4,15745.4,1,-999
6,gen=2_member=491_pso,3.8314,52,-999,15694.4,15694.4,1,-999
6,gen=3_member=509_pso,3.90537,53,-999,15642.4,15642.4,1,-999
6,gen=1_member=163_pso,4.10641,54,-999,15589.4,15589.4,1,-999
6,gen=0_member=34,4.16157,56,-999,15480.4,15480.4,1,-999
6,gen=1_member=105_pso,4.21176,57,-999,15424.4,15424.4,1,-999
6,gen=5_member=1047_pso,4.57596,58,-999,15367.4,15367.4,1,-999
6,gen=5_member=977_pso,4.58234,59,-999,15309.4,15309.4,1,-999
6,gen=3_member=673_pso,4.77442,60,-999,15250.4,15250.4,1,-999
6,gen=0_member=78,4.7992,61,-999,15190.4,15190.4,1,-999
6,gen=5_member=1077_pso,5.04393,63,-999,15067.4,15067.4,1,-999
6,gen=1_member=157_pso,5.19908,64,-999,15004.4,15004.4,1,-999
6,gen=0_member=39,5.40635,65,-999,14940.4,14940.4,1,-999
6,gen=4_member=717_pso,5.62607,67,-999,14809.4,14809.4,1,-999
6,gen=4_member=781_pso,5.76875,70,-999,14605.4,14605.4,1,-999
6,gen=5_member=913_pso,5.92613,71,-999,14535.4,14535.4,1,-999
6,gen=0_member=11,6.06691,72,-999,14464.4,14464.4,1,-999
6,gen=5_member=923_pso,6.20245,73,-999,14392.4,14392.4,1,-999
6,gen=5_member=947_pso,6.27212,74,-999,14319.4,14319.4,1,-999
6,gen=1_member=261_pso,6.34829,75,-999,14245.4,14245.4,1,-999
6,gen=2_member=337_pso,6.36982,76,-999,14170.4,14170.4,1,-999
6,gen=3_member=675_pso,6.51314,78,-999,14017.3,14017.3,1,-999
6,gen=4_member=771_pso,6.68689,79,-999,13939.3,13939.3,1,-999
6,gen=3_member=623_pso,6.99102,80,-999,13860.3,13860.3,1,-999
6,gen=2_member=471_pso,7.92209,82,-999,13699.3,13699.3,1,-999
6,gen=2_member=433_pso,7.95407,83,-999,13617.3,13617.3,1,-999
6,gen=3_member=569_pso,7.99205,84,-999,13534.3,13534.3,1,-999
6,gen=3_member=565_pso,8.01209,85,-999,13450.3,13450.3,1,-999
6,gen=5_member=1035_pso,8.17709,86,-999,13365.3,13365.3,1,-999
6,gen=5_member=1059_pso,8.65091,89,-999,13104.4,13104.4,1,-999
6,gen=5_member=1051_pso,8.69372,90,-999,13015.4,13015.4,1,-999
6,gen=1_member=269_pso,8.91506,92,-999,12834.3,12834.3,1,-999
6,gen=0_member=15,9.08572,93,-999,12742.4,12742.4,1,-999
6,gen=1_member=293_pso,9.09858,94,-999,12649.4,12649.4,1,-999
6,gen=2_member=321_pso,9.31826,96,-999,12460.4,12460.4,1,-999
6,gen=4_member=899_pso,9.42506,97,-999,12364.4,12364.4,1,-999
6,gen=0_member=84,9.85629,99,-999,12169.4,12169.4,1,-999
6,gen=4_member=851_pso,9.89569,101,-999,11970.4,11970.4,1,-999
6,gen=5_member=1099_pso,10.0936,104,-999,11664.4,11664.4,1,-999
6,gen=3_member=571_pso,10.1186,105,-999,11560.4,11560.4,1,-999
6,gen=5_member=1093_pso,10.5241,107,-999,11349.4,11349.4,1,-999
6,gen=5_member=919_pso,10.9436,110,-999,11025.3,11025.3,1,-999
6,gen=4_member=837_pso,11.2713,112,-999,10804.3,10804.3,1,-999
6,gen=3_member=525_pso,11.9792,114,-999,10579.3,10579.3,1,-999
6,gen=2_member=303_pso,12.4452,115,-999,10465.3,10465.3,1,-999
6,gen=5_member=1045_pso,12.7521,116,-999,10350.2,10350.2,1,-999
6,gen=5_member=935_pso,12.8916,117,-999,10234.2,10234.2,1,-999
6,gen=2_member=493_pso,12.9781,119,-999,9999.24,9999.24,1,-999
6,gen=3_member=657_pso,13.0419,120,-999,9880.24,9880.24,1,-999
6,gen=4_member=815_pso,15.1326,123,-999,9517.21,9517.21,1,-999
6,gen=5_member=985_pso,15.6512,124,-999,9394.21,9394.21,1,-999
6,gen=5_member=927_pso,15.9185,125,-999,9270.2,9270.2,1,-999
6,gen=4_member=887_pso,16.6447,127,-999,9019.18,9019.18,1,-999
6,gen=0_member=19,17.7876,128,-999,8892.2,8892.2,1,-999
6,gen=4_member=767_pso,17.8651,129,-999,8764.21,8764.21,1,-999
6,gen=0_member=50,18.5133,130,-999,8635.22,8635.22,1,-999
6,gen=5_member=1023_pso,18.5148,131,-999,8505.22,8505.22,1,-999
6,gen=5_member=989_pso,18.815,132,-999,8374.22,8374.22,1,-999
6,gen=4_member=721_pso,19.1084,133,-999,8242.22,8242.22,1,-999
6,gen=5_member=907_pso,20.3964,134,-999,8109.24,8109.24,1,-999
6,gen=4_member=705_pso,20.6662,136,-999,7840.24,7840.24,1,-999
6,gen=3_member=683_pso,20.7898,137,-999,7704.23,7704.23,1,-999
6,gen=4_member=827_pso,21.0477,138,-999,7567.22,7567.22,1,-999
6,gen=5_member=943_pso,21.4098,139,-999,7429.21,7429.21,1,-999
6,gen=4_member=867_pso,21.4359,140,-999,7290.21,7290.21,1,-999
6,gen=0_member=25,21.6472,141,-999,7150.21,7150.21,1,-999
6,gen=4_member=819_pso,22.0413,142,-999,7009.19,7009.19,1,-999
6,gen=5_member=967_pso,23.7725,144,-999,6724.19,6724.19,1,-999
6,gen=3_member=645_pso,24.0948,145,-999,6580.18,6580.18,1,-999
6,gen=4_member=853_pso,25.2731,147,-999,6289.15,6289.15,1,-999
7,gen=7_member=1301_pso,8.78746,132,-999,8559.38,8559.38,1,-999
7,gen=7_member=1303_pso,4.2239,88,-999,13377.4,13377.4,1,-999
7,gen=7_member=1305_pso,1.89117,45,-999,16215.4,16215.4,1,-999
7,gen=7_member=1307_pso,2.86951,67,-999,14994.4,14994.4,1,-999
7,gen=7_member=1309_pso,3.65981,79,-999,14124.4,14124.4,1,-999
7,gen=7_member=1311_pso,2.07513,50,-999,15980.5,15980.5,1,-999
7,gen=7_member=1313_pso,54.6593,168,-999,3177.03,3177.03,1,-999
7,gen=7_member=1315_pso,1.83154,44,-999,16259.4,16259.4,1,-999
7,gen=7_member=1317_pso,1.90196,46,-999,16170.4,16170.4,1,-999
7,gen=7_member=1319_pso,21.1107,159,-999,4644.11,4644.11,1,-999
7,gen=7_member=1323_pso,2.67686,66,-999,15060.4,15060.4,1,-999
7,gen=7_member=1325_pso,6.73806,118,-999,10302.4,10302.4,1,-999
7,gen=7_member=1329_pso,4.52046,90,-999,13200.4,13200.4,1,-999
7,gen=7_member=1331_pso,166.098,176,-999,1805.01,1805.01,1,-999
7,gen=7_member=1333_pso,9.68125,142,-999,7194.35,7194.35,1,-999
7,gen=7_member=1335_pso,28.1479,163,-999,4002.07,4002.07,1,-999
7,gen=7_member=1337_pso,4.81296,97,-999,12549.4,12549.4,1,-999
7,gen=7_member=1339_pso,12.9144,148,-999,6327.18,6327.18,1,-999
7,gen=7_member=1341_pso,13.0463,149,-999,6179.19,6179.19,1,-999
7,gen=7_member=1343_pso,129.863,175,-999,1980.01,1980.01,1,-999
7,gen=7_member=1345_pso,4.37712,89,-999,13289.4,13289.4,1,-999
7,gen=7_member=1347_pso,120.955,174,-999,2154.01,2154.01,1,-999
7,gen=7_member=1349_pso,6.66847,116,-999,10535.4,10535.4,1,-999
7,gen=7_member=1351_pso,12.5567,147,-999,6474.19,6474.19,1,-999
7,gen=7_member=1353_pso,18.9895,158,-999,4802.12,4802.12,1,-999
7,gen=7_member=1355_pso,1.5172,38,-999,16502.4,16502.4,1,-999
7,gen=7_member=1357_pso,2.11402,53,-999,15827.5,15827.5,1,-999
7,gen=7_member=1359_pso,812.749,184,-999,369.001,369.001,1,-999
7,gen=7_member=1361_pso,1374.55,185,-999,0.000794894,0.000794894,1,-999
7,gen=7_member=1363_pso,3.20312,71,-999,14720.4,14720.4,1,-999
7,gen=7_member=1365_pso,18.6577,157,-999,4959.13,4959.13,1,-999
7,gen=7_member=1367_pso,629.717,180,-999,1095,1095,1,-999
7,gen=7_member=1369_pso,0.753633,23,-999,16952.4,16952.4,1,-999
7,gen=7_member=1371_pso,14.8716,152,-999,5729.15,5729.15,1,-999
7,gen=7_member=1375_pso,9.28719,137,-999,7889.39,7889.39,1,-999
7,gen=7_member=1377_pso,1.42673,37,-999,16539.4,16539.4,1,-999
7,gen=7_member=1379_pso,0.897816,25,-999,16905.4,16905.4,1,-999
7,gen=7_member=1381_pso,1.73895,42,-999,16344.4,16344.4,1,-999
7,gen=7_member=1383_pso,47.9753,166,-999,3510.03,3510.03,1,-999
7,gen=7_member=1387_pso,23.0119,161,-999,4325.09,4325.09,1,-999
7,gen=7_member=1389_pso,1.90657,47,-999,16124.4,16124.4,1,-999
7,gen=7_member=1391_pso,1.58204,39,-999,16464.4,16464.4,1,-999
7,gen=7_member=1393_pso,0.355825,16,-999,17085.5,17085.5,1,-999
7,gen=7_member=1395_pso,0.422185,18,-999,17052.5,17052.5,1,-999
7,gen=7_member=1397_pso,0.973873,29,-999,16799.4,16799.4,1,-999
7,gen=7_member=1399_pso,2.48751,64,-999,15189.4,15189.4,1,-999
7,gen=7_member=1401_pso,16.3439,155,-999,5270.15,5270.15,1,-999
7,gen=7_member=1403_pso,54.5938,167,-999,3344.03,3344.03,1,-999
7,gen=7_member=1405_pso,4.77954,95,-999,12740.4,12740.4,1,-999
7,gen=7_member=1407_pso,806.468,183,-999,552.001,552.001,1,-999
7,gen=7_member=1409_pso,0.356441,17,-999,17069.5,17069.5,1,-999
7,gen=7_member=1411_pso,117.867,172,-999,2499.01,2499.01,1,-999
7,gen=7_member=1415_pso,2.17038,55,-999,15720.5,15720.5,1,-999
7,gen=7_member=1417_pso,5.92612,107,-999,11534.4,11534.4,1,-999
7,gen=7_member=1419_pso,176.1,177,-999,1629.01,1629.01,1,-999
7,gen=7_member=1423_pso,0.252299,7,-999,17184.5,17184.5,1,-999
7,gen=7_member=1425_pso,16.029,154,-999,5424.14,5424.14,1,-999
7,gen=7_member=1427_pso,2.52153,65,-999,15125.4,15125.4,1,-999
7,gen=7_member=1429_pso,320.72,179,-999,1274,1274,1,-999
7,gen=7_member=1431_pso,11.6358,146,-999,6620.23,6620.23,1,-999
7,gen=7_member=1433_pso,2.07573,51,-999,15930.5,15930.5,1,-999
7,gen=7_member=1435_pso,3.63442,78,-999,14202.4,14202.4,1,-999
7,gen=7_member=1437_pso,8.00163,124,-999,9579.34,9579.34,1,-999
7,gen=7_member=1439_pso,10.1231,145,-999,6765.3,6765.3,1,-999
7,gen=7_member=1441_pso,4.65,93,-999,12927.4,12927.4,1,-999
7,gen=7_member=1443_pso,264.691,178,-999,1452,1452,1,-999
7,gen=7_member=1445_pso,0.343569,14,-999,17114.5,17114.5,1,-999
7,gen=7_member=1447_pso,0.27322,10,-999,17160.5,17160.5,1,-999
7,gen=7_member=1451_pso,671.225,181,-999,915.002,915.002,1,-999
7,gen=7_member=1453_pso,21.2604,160,-999,4485.1,4485.1,1,-999
7,gen=7_member=1459_pso,29.8902,164,-999,3839.06,3839.06,1,-999
7,gen=7_member=1461_pso,26.3945,162,-999,4164.07,4164.07,1,-999
7,gen=7_member=1465_pso,118.521,173,-999,2327.01,2327.01,1,-999
7,gen=7_member=1467_pso,34.0107,165,-999,3675.05,3675.05,1,-999
7,gen=7_member=1469_pso,13.6152,150,-999,6030.17,6030.17,1,-999
7,gen=7_member=1471_pso,13.6828,151,-999,5880.17,5880.17,1,-999
7,gen=7_member=1473_pso,9.39101,139,-999,7614.38,7614.38,1,-999
7,gen=7_member=1475_pso,17.2029,156,-999,5115.15,5115.15,1,-999
7,gen=7_member=1477_pso,71.2635,170,-999,2840.02,2840.02,1,-999
7,gen=7_member=1479_pso,55.5221,169,-999,3009.03,3009.03,1,-999
7,gen=7_member=1489_pso,15.1225,153,-999,5577.14,5577.14,1,-999
7,gen=7_member=1493_pso,86.899,171,-999,2670.02,2670.02,1,-999
7,gen=7_member=1495_pso,1.60713,41,-999,16385.4,16385.4,1,-999
7,gen=7_member=1497_pso,698.4,182,-999,734.002,734.002,1,-999
7,gen=7_member=1499_pso,0.6202,21,-999,16995.4,16995.4,1,-999
7,gen=6_member=1261_pso,0.234119,1,-999,17205.5,17205.5,1,-999
7,gen=6_member=1237_pso,0.235887,2,-999,17204.5,17204.5,1,-999
7,gen=5_member=941_pso,0.236278,3,-999,17202.5,17202.5,1,-999
7,gen=6_member=1189_pso,0.236928,4,-999,17199.5,17199.5,1,-999
7,gen=2_member=479_pso,0.238439,5,-999,17195.5,17195.5,1,-999
7,gen=6_member=1157_pso,0.250225,6,-999,17190.5,17190.5,1,-999
7,gen=3_member=677_pso,0.256885,8,-999,17177.5,17177.5,1,-999
7,gen=6_member=1155_pso,0.262559,9,-999,17169.5,17169.5,1,-999
7,gen=4_member=731_pso,0.285992,11,-999,17150.5,17150.5,1,-999
7,gen=3_member=577_pso,0.331554,12,-999,17139.5,17139.5,1,-999
7,gen=3_member=531_pso,0.343467,13,-999,17127.5,17127.5,1,-999
7,gen=6_member=1173_pso,0.347973,15,-999,17100.5,17100.5,1,-999
7,gen=6_member=1243_pso,0.483965,19,-999,17034.5,17034.5,1,-999
7,gen=2_member=307_pso,0.526017,20,-999,17015.4,17015.4,1,-999
7,gen=4_member=735_pso,0.677478,22,-999,16974.4,16974.4,1,-999
7,gen=1_member=133_pso,0.8865,24,-999,16929.4,16929.4,1,-999
7,gen=6_member=1191_pso,0.901865,26,-999,16880.4,16880.4,1,-999
7,gen=3_member=589_pso,0.919346,27,-999,16854.4,16854.4,1,-999
7,gen=6_member=1197_pso,0.961129,28,-999,16827.4,16827.4,1,-999
7,gen=4_member=803_pso,0.988066,30,-999,16770.4,16770.4,1,-999
7,gen=6_member=1241_pso,1.13661,31,-999,16740.4,16740.4,1,-999
7,gen=2_member=461_pso,1.14423,32,-999,16709.4,16709.4,1,-999
7,gen=1_member=187_pso,1.25734,33,-999,16677.4,16677.4,1,-999
7,gen=3_member=679_pso,1.32856,34,-999,16644.4,16644.4,1,-999
7,gen=5_member=965_pso,1.38099,35,-999,16610.4,16610.4,1,-999
7,gen=5_member=1039_pso,1.42546,36,-999,16575.4,16575.4,1,-999
7,gen=3_member=563_pso,1.59326,40,-999,16425.4,16425.4,1,-999
7,gen=5_member=1019_pso,1.79941,43,-999,16302.4,16302.4,1,-999
7,gen=6_member=1101_pso,2.00444,48,-999,16077.5,16077.5,1,-999
7,gen=4_member=727_pso,2.07319,49,-999,16029.5,16029.5,1,-999
7,gen=0_member=66,2.07701,52,-999,15879.5,15879.5,1,-999
7,gen=6_member=1287_pso,2.16204,54,-999,15774.5,15774.5,1,-999
7,gen=5_member=1013_pso,2.17046,56,-999,15665.5,15665.5,1,-999
7,gen=2_member=415_pso,2.18044,57,-999,15609.5,15609.5,1,-999
7,gen=6_member=1175_pso,2.24783,58,-999,15552.5,15552.5,1,-999
7,gen=4_member=893_pso,2.26849,59,-999,15494.5,15494.5,1,-999
7,gen=0_member=36,2.27791,60,-999,15435.5,15435.5,1,-999
7,gen=6_member=1195_pso,2.30143,61,-999,15375.4,15375.4,1,-999
7,gen=6_member=1107_pso,2.37262,62,-999,15314.4,15314.4,1,-999
7,gen=5_member=905_pso,2.46814,63,-999,15252.4,15252.4,1,-999
7,gen=5_member=1053_pso,3.11367,68,-999,14927.4,14927.4,1,-999
7,gen=3_member=517_pso,3.13087,69,-999,14859.4,14859.4,1,-999
7,gen=6_member=1275_pso,3.15624,70,-999,14790.4,14790.4,1,-999
7,gen=6_member=1253_pso,3.21256,72,-999,14649.4,14649.4,1,-999
7,gen=5_member=963_pso,3.36564,73,-999,14577.4,14577.4,1,-999
7,gen=6_member=1125_pso,3.40281,74,-999,14504.4,14504.4,1,-999
7,gen=6_member=1115_pso,3.49625,75,-999,14430.4,14430.4,1,-999
7,gen=5_member=901_pso,3.59666,76,-999,14355.4,14355.4,1,-999
7,gen=6_member=1103_pso,3.63268,77,-999,14279.4,14279.4,1,-999
7,gen=5_member=1075_pso,3.68586,80,-999,14045.4,14045.4,1,-999
7,gen=4_member=809_pso,3.76762,81,-999,13965.4,13965.4,1,-999
7,gen=2_member=491_pso,3.8314,82,-999,13884.4,13884.4,1,-999
7,gen=3_member=509_pso,3.90537,83,-999,13802.4,13802.4,1,-999
7,gen=1_member=163_pso,4.10641,84,-999,13719.4,13719.4,1,-999
7,gen=6_member=1187_pso,4.16115,85,-999,13635.4,13635.4,1,-999
7,gen=0_member=34,4.16157,86,-999,13550.4,13550.4,1,-999
7,gen=1_member=105_pso,4.21176,87,-999,13464.4,13464.4,1,-999
7,gen=5_member=1047_pso,4.57596,91,-999,13110.4,13110.4,1,-999
7,gen=5_member=977_pso,4.58234,92,-999,13019.4,13019.4,1,-999
7,gen=3_member=673_pso,4.77442,94,-999,12834.4,12834.4,1,-999
7,gen=0_member=78,4.7992,96,-999,12645.4,12645.4,1,-999
7,gen=6_member=1165_pso,4.91486,98,-999,12452.4,12452.4,1,-999
7,gen=5_member=1077_pso,5.04393,99,-999,12354.4,12354.4,1,-999
7,gen=1_member=157_pso,5.19908,100,-999,12255.4,12255.4,1,-999
7,gen=0_member=39,5.40635,101,-999,12155.4,12155.4,1,-999
7,gen=6_member=1273_pso,5.45989,102,-999,12054.4,12054.4,1,-999
7,gen=4_member=717_pso,5.62607,103,-999,11952.4,11952.4,1,-999
7,gen=6_member=1293_pso,5.64147,104,-999,11849.4,11849.4,1,-999
7,gen=6_member=1299_pso,5.71602,105,-999,11745.4,11745.4,1,-999
7,gen=4_member=781_pso,5.76875,106,-999,11640.4,11640.4,1,-999
7,gen=5_member=913_pso,5.92613,108,-999,11427.4,11427.4,1,-999
7,gen=0_member=11,6.06691,109,-999,11319.4,11319.4,1,-999
7,gen=5_member=923_pso,6.20245,110,-999,11210.4,11210.4,1,-999
7,gen=5_member=947_pso,6.27212,111,-999,11100.4,11100.4,1,-999
7,gen=1_member=261_pso,6.34829,112,-999,10989.4,10989.4,1,-999
7,gen=2_member=337_pso,6.36982,113,-999,10877.4,10877.4,1,-999
7,gen=6_member=1217_pso,6.43641,114,-999,10764.4,10764.4,1,-999
7,gen=3_member=675_pso,6.51314,115,-999,10650.4,10650.4,1,-999
7,gen=4_member=771_pso,6.68689,117,-999,10419.4,10419.4,1,-999
7,gen=3_member=623_pso,6.99102,119,-999,10184.3,10184.3,1,-999
7,gen=6_member=1121_pso,7.52102,120,-999,10065.3,10065.3,1,-999
7,gen=2_member=471_pso,7.92209,121,-999,9945.34,9945.34,1,-999
7,gen=2_member=433_pso,7.95407,122,-999,9824.34,9824.34,1,-999
7,gen=3_member=569_pso,7.99205,123,-999,9702.34,9702.34,1,-999
7,gen=3_member=565_pso,8.01209,125,-999,9455.34,9455.34,1,-999
7,gen=5_member=1035_pso,8.17709,126,-999,9330.37,9330.37,1,-999
7,gen=6_member=1149_pso,8.27172,127,-999,9204.36,9204.36,1,-999
7,gen=6_member=1131_pso,8.36229,128,-999,9077.37,9077.37,1,-999
7,gen=5_member=1059_pso,8.65091,129,-999,8949.38,8949.38,1,-999
7,gen=5_member=1051_pso,8.69372,130,-999,8820.37,8820.37,1,-999
7,gen=6_member=1225_pso,8.7404,131,-999,8690.38,8690.38,1,-999
7,gen=1_member=269_pso,8.91506,133,-999,8427.39,8427.39,1,-999
7,gen=0_member=15,9.08572,134,-999,8294.39,8294.39,1,-999
7,gen=1_member=293_pso,9.09858,135,-999,8160.39,8160.39,1,-999
7,gen=6_member=1207_pso,9.17325,136,-999,8025.4,8025.4,1,-999
7,gen=2_member=321_pso,9.31826,138,-999,7752.39,7752.39,1,-999
7,gen=4_member=899_pso,9.42506,140,-999,7475.37,7475.37,1,-999
7,gen=6_member=1269_pso,9.46894,141,-999,7335.37,7335.37,1,-999
7,gen=0_member=84,9.85629,143,-999,7052.33,7052.33,1,-999
7,gen=6_member=1141_pso,9.87901,144,-999,6909.32,6909.32,1,-999
8,gen=8_member=1501_pso,8.78746,169,-999,4914.18,4914.18,1,-999
8,gen=8_member=1503_pso,4.25729,144,-999,8814.42,8814.42,1,-999
8,gen=8_member=1505_pso,1.89753,75,-999,16335.5,16335.5,1,-999
8,gen=8_member=1507_pso,3.04713,115,-999,12555.4,12555.4,1,-999
8,gen=8_member=1509_pso,3.65178,128,-999,10982.4,10982.4,1,-999
8,gen=8_member=1511_pso,1.99396,78,-999,16107.5,16107.5,1,-999
8,gen=8_member=1513_pso,3.03327,114,-999,12669.4,12669.4,1,-999
8,gen=8_member=1515_pso,52.6334,182,-999,2639.02,2639.02,1,-999
8,gen=8_member=1517_pso,1.83842,73,-999,16482.5,16482.5,1,-999
8,gen=8_member=1519_pso,2.10801,89,-999,15194.5,15194.5,1,-999
8,gen=8_member=1521_pso,2.08059,88,-999,15282.5,15282.5,1,-999
8,gen=8_member=1523_pso,21.6148,176,-999,3710.06,3710.06,1,-999
8,gen=8_member=1527_pso,3.76267,131,-999,10595.4,10595.4,1,-999
8,gen=8_member=1529_pso,3.89453,135,-999,10065.4,10065.4,1,-999
8,gen=8_member=1531_pso,3.80542,133,-999,10332.4,10332.4,1,-999
8,gen=8_member=1533_pso,2.32436,100,-999,14160.5,14160.5,1,-999
8,gen=8_member=1535_pso,2.06227,83,-999,15707.5,15707.5,1,-999
8,gen=8_member=1537_pso,5.24882,159,-999,6549.38,6549.38,1,-999
8,gen=8_member=1541_pso,3.96926,137,-999,9794.44,9794.44,1,-999
8,gen=8_member=1543_pso,2.02878,80,-999,15950.5,15950.5,1,-999
8,gen=8_member=1545_pso,1.34048,56,-999,17570.5,17570.5,1,-999
8,gen=8_member=1547_pso,151.081,187,-999,1719.01,1719.01,1,-999
8,gen=8_member=1549_pso,1.50501,63,-999,17157.5,17157.5,1,-999
8,gen=8_member=1551_pso,6.3697,165,-999,5580.29,5580.29,1,-999
8,gen=8_member=1553_pso,22.1669,178,-999,3357.06,3357.06,1,-999
8,gen=8_member=1555_pso,6.42339,167,-999,5249.29,5249.29,1,-999
8,gen=8_member=1557_pso,1.45159,61,-999,17280.5,17280.5,1,-999
8,gen=8_member=1559_pso,5.92964,163,-999,5907.33,5907.33,1,-999
8,gen=8_member=1561_pso,5.2797,160,-999,6390.38,6390.38,1,-999
8,gen=8_member=1563_pso,111.366,184,-999,2274.01,2274.01,1,-999
8,gen=8_member=1565_pso,4.80675,153,-999,7482.41,7482.41,1,-999
8,gen=8_member=1567_pso,126.365,185,-999,2090.01,2090.01,1,-999
8,gen=8_member=1569_pso,5.96967,164,-999,5744.33,5744.33,1,-999
8,gen=8_member=1571_pso,2.6659,108,-999,13332.4,13332.4,1,-999
8,gen=8_member=1573_pso,0.37163,25,-999,18810.5,18810.5,1,-999
8,gen=8_member=1575_pso,1.03829,47,-999,18029.5,18029.5,1,-999
8,gen=8_member=1577_pso,2.22623,95,-999,14645.5,14645.5,1,-999
